Country,Year,Environment_Expenditure,CO2 emissions_Foreign_control,CO2_emissions_Domestic_control,Taxes_Environment,Fossil_Fuel_Subsidies,G7_dummy,Temperature_Change
COG,2007,0.0238123671110532,,,0.0,,1.0,0.831
COG,2008,0.0207088867491417,,,0.0,,1.0,0.74
COG,2009,0.0126698013769402,,,0.01,,1.0,0.819
COG,2010,0.0298286807249189,,,0.01,,1.0,1.255
COG,2011,0.037546199446279,,,0.02,,1.0,0.651
COG,2012,0.0099305456144802,,,0.02,,1.0,0.667
COL,2009,0.517852600015152,0.3584773275249194,0.30856570209574147,,,1.0,0.856
COL,2010,0.5284861963754,0.3782081240038142,0.2968840907161458,,,1.0,1.037
COL,2011,0.564605030830841,0.36148602376527617,0.26532653929238914,,,1.0,0.467
COL,2012,0.387765169758157,0.40249149214163793,0.2871638720448303,,,1.0,0.668
COL,2013,0.449532763939711,0.3376665032052614,0.23746044606407354,,,1.0,0.834
COL,2014,0.446315717725582,0.3107064024027567,0.20340423843662556,,,1.0,0.854
COL,2015,0.589393817005534,0.362117603771245,0.22479526365407923,0.925511034670451,4.34962248134796,1.0,1.249
COL,2016,0.505812461940629,0.3569370188725763,0.22208457071309393,0.9627299480656,4.53418112158943,1.0,1.08
COL,2017,0.545167745643263,,,0.775710587297155,3.9418846399692,1.0,0.82
COL,2018,0.552338095811766,,,0.745430460492149,4.31352820153322,1.0,1.137
COL,2019,0.634703434119321,,,0.763384330061845,5.37939143198474,1.0,1.397
COL,2020,0.482650925790435,,,0.669929200133902,4.32411350831899,1.0,1.583
CPV,2008,0.580687011877147,,,0.17,,1.0,1.302
CPV,2009,0.0714328772604819,,,0.14,,1.0,0.772
CPV,2010,0.392534180900625,,,0.19,,1.0,
CPV,2011,0.540811220900134,,,0.36,,1.0,1.372
CPV,2012,0.905788211210298,,,0.36,,1.0,1.338
CPV,2013,0.796064683199225,,,0.37,,1.0,1.331
CPV,2014,1.01806292548508,,,0.36,,1.0,1.083
CPV,2015,1.34270357148284,,,0.38,0.821002174113233,1.0,1.071
CPV,2016,1.15512223097991,,,0.41,1.49410002075139,1.0,1.692
CPV,2017,1.55507298709157,,,0.4,1.40765152895208,1.0,2.0
CRI,2013,0.12268720659115,0.8981450744240955,0.13923588842683116,2.38,,1.0,
CRI,2014,0.137863392984088,0.9601691163991612,0.1265597715174357,2.26,,1.0,
CRI,2015,0.13409475390019,1.127182987198908,0.28612877995551655,2.36,2.07998148348708,1.0,
CRI,2016,0.145986931491744,0.9860514989527241,0.28085399920833864,2.34,2.30655365715452,1.0,
CRI,2017,0.124744194831211,,,2.33,2.88449133059374,1.0,
CRI,2018,0.116952845042769,,,2.52,3.03494674999302,1.0,
CRI,2019,0.119110307532968,,,2.53,3.15285615854818,1.0,
CRI,2020,0.121575896826411,,,1.71,2.80576656521742,1.0,
CRI,2021,0.139231775204872,,,2.06,3.60985322613552,0.0,
CYP,1995,0.195355742807653,,,2.62,,0.0,0.058
CYP,1996,0.218061508384089,,,2.54,,0.0,0.253
CYP,1997,0.211383667327489,,,2.24,,0.0,0.008
CYP,1998,0.219651647939248,,,2.29,,1.0,0.961
CYP,1999,0.211683707547655,,,2.27,,1.0,1.079
CYP,2000,0.215195847097688,,,2.47,,1.0,0.618
CYP,2001,0.236491516961697,,,2.75,,1.0,1.161
CYP,2002,0.233223878083691,,,2.71,,1.0,0.836
CYP,2003,0.245227789368791,,,3.46,,1.0,0.585
CYP,2004,0.26774824448085,,,3.63,,1.0,0.614
CYP,2005,0.286053540587219,0.9428253871113509,0.49470598479803174,3.32,,1.0,0.335
CYP,2006,0.269998312510547,0.8887945324044656,0.515789137833591,3.09,,1.0,0.622
CYP,2007,0.267822471961443,0.8367666990646585,0.3811321518440369,3.14,,1.0,0.814
CYP,2008,0.270915747832674,0.6363186034428325,0.35705341028418053,3.02,,1.0,1.031
CYP,2009,0.292361650290488,0.6627992081645996,0.3882115430581184,2.78,,1.0,0.983
CYP,2010,0.300363733783965,0.6058526480049468,0.3922886900054988,2.75,,1.0,2.03
CYP,2011,0.306012694982099,0.6100802491277647,0.38036539602706865,2.76,,1.0,0.715
CYP,2012,0.278283592070204,0.604665331789744,0.4360712161229106,2.59,,1.0,0.97
CYP,2013,0.244530394722949,0.525888965715437,0.38826744982667744,2.72,,1.0,1.238
CYP,2014,0.26262040952146,0.5621182946979821,0.3574831649090684,3.06,,1.0,1.048
CYP,2015,0.351157758182032,0.6976121896816384,0.41031344744026876,3.04,0.378154795290363,1.0,1.139
CYP,2016,0.244595651163282,0.5789619871201593,0.43629039905441114,2.93,1.01302417173714,1.0,1.493
CYP,2017,0.274630286386043,,,3.01,0.789180845096886,1.0,0.776
CYP,2018,0.258181532154705,,,2.93,0.385843744098394,1.0,2.119
CYP,2019,0.268580045980209,,,2.54,1.24391541320118,1.0,1.524
CYP,2020,0.344159238408911,,,2.47,1.18774012932575,1.0,1.668
CYP,2021,0.383161380063661,,,2.4,0.781937353880743,1.0,1.994
CZE,1995,1.12666368478224,,,2.74,,0.0,1.044
CZE,1996,1.18944597664076,,,2.53,,0.0,-0.602
CZE,1997,1.03403104173262,,,2.4,,0.0,0.141
CZE,1998,1.00657323668845,,,2.39,,1.0,1.258
CZE,1999,0.839198520361672,,,2.56,,1.0,1.116
CZE,2000,0.870389127218036,,,2.43,,1.0,1.914
CZE,2001,0.861066888550618,,,2.48,,1.0,1.228
CZE,2002,0.892202177495056,,,2.44,,1.0,1.531
CZE,2003,1.05587061511936,,,2.53,,1.0,1.081
CZE,2004,1.01418969234611,,,2.62,,1.0,0.822
CZE,2005,1.07444574067271,0.9839450783338558,1.172616383659178,2.66,,1.0,0.752
CZE,2006,1.06483339427185,1.291401295182326,1.4370388813242598,2.57,,1.0,0.957
CZE,2007,0.956566506880496,0.6719359021185738,1.0255646458081884,2.6,,1.0,2.175
CZE,2008,0.908119499562191,0.6072178963298304,0.9736091347614781,2.57,,1.0,1.654
CZE,2009,0.685124117420947,0.5877995965168424,0.9429995101552487,2.61,,1.0,1.435
CZE,2010,0.988386799470055,0.6999828376632282,0.9582401286159516,2.61,,1.0,0.425
CZE,2011,1.27722487847471,0.6067072718368146,0.8899678249999488,2.72,,1.0,1.054
CZE,2012,1.31846809126731,0.6500191481951727,0.9100996158197934,2.63,,1.0,1.596
CZE,2013,1.00410083877831,0.5876816280808307,0.9109035584078602,2.54,,1.0,0.797
CZE,2014,1.06188414194414,0.5412788347744257,0.8950731082854898,2.5,,1.0,2.527
CZE,2015,1.10935798112068,0.5914000198386512,0.9564353070547053,2.44,4.78362373772954,1.0,2.141
CZE,2016,0.749238097402203,0.5040480447756186,0.8721253244158929,2.48,4.86474844916165,1.0,2.1
CZE,2017,0.801683825619876,,,2.4,4.81608260767384,1.0,1.616
CZE,2018,0.851506839795733,,,2.35,4.55035648483478,1.0,2.672
CZE,2019,0.833946588602811,,,2.42,5.19227344730071,1.0,2.561
CZE,2020,0.901345581315265,,,2.37,3.65642375267357,1.0,2.361
CZE,2021,0.931679967415512,,,2.21,3.77129292613785,1.0,1.321
DEU,1995,0.907363520724582,,,2.34,,0.0,1.307
DEU,1996,0.838303719201824,,,2.23,,0.0,-0.699
DEU,1997,0.761339010274584,,,2.14,,0.0,0.558
DEU,1998,0.697967653220282,,,2.12,,1.0,1.153
DEU,1999,0.66409967564628,,,2.25,,1.0,1.367
DEU,2000,0.713625307597115,,,2.33,,1.0,1.764
DEU,2001,0.689423439844606,,,2.5,,1.0,1.292
DEU,2002,0.618756027878369,,,2.5,,1.0,1.491
DEU,2003,0.612053880275099,,,2.63,,1.0,1.258
DEU,2004,0.572547424995138,,,2.51,,1.0,0.998
DEU,2005,0.559058868772151,0.38518175975196367,0.2168590253128303,2.44,,1.0,1.025
DEU,2006,0.560987472118336,0.9233661896884372,5.5402199041117175,2.37,,1.0,1.254
DEU,2007,0.511572082974936,0.36389711384824525,0.20044944372945983,2.19,,1.0,2.088
DEU,2008,0.50862167139867,0.309015954493269,0.18820439257491173,2.17,,1.0,1.542
DEU,2009,0.583629427614659,0.3300355843891041,0.21755197257834252,2.27,,1.0,1.282
DEU,2010,0.561027920761192,0.3267541829955021,0.22458851019010576,2.16,,1.0,0.196
DEU,2011,0.584542389996881,0.3295120935979091,0.20577495156209422,2.18,,1.0,1.121
DEU,2012,0.573377869894475,0.38624805631193965,0.24697297672748408,2.12,,1.0,1.349
DEU,2013,0.58171341170612,0.3430361775986381,0.21560059739311974,2.06,,1.0,0.583
DEU,2014,0.569475615129995,0.3111941887632805,0.1947402792203281,1.99,,1.0,2.519
DEU,2015,0.555023164517643,0.5280081757274098,1.9877206964450682,1.92,2.16124088758866,1.0,1.674
DEU,2016,0.555963173979341,0.300999692936684,0.2095263058208258,1.86,2.08007470212083,1.0,1.988
DEU,2017,0.548029481262013,,,1.62,2.10303997527642,1.0,1.653
DEU,2018,0.576148806251764,,,1.78,2.02359919203083,1.0,2.393
DEU,2019,0.594715051565388,,,1.76,2.37146586988307,1.0,2.332
DEU,2020,0.67853398836564,,,1.69,1.85283683387953,1.0,2.516
DEU,2021,0.575831193169987,,,1.6,1.63413136518192,1.0,1.325
DNK,1995,0.510862213852036,,,4.33,,0.0,1.304
DNK,1996,0.508168937449909,,,4.56,,0.0,-0.753
DNK,1997,0.55028709682767,,,4.58,,0.0,0.651
DNK,1998,0.566110758380994,,,5.29,,1.0,0.869
DNK,1999,0.573248458946727,,,5.36,,1.0,1.334
DNK,2000,0.502972693722488,,,4.95,,1.0,1.719
DNK,2001,0.605238252865786,,,4.91,,1.0,1.044
DNK,2002,0.68114519752218,,,5.09,,1.0,1.652
DNK,2003,0.623838090246675,,,4.89,,1.0,0.707
DNK,2004,0.563611469307478,,,5.1,,1.0,1.032
DNK,2005,0.623335811291798,0.4026404600057944,0.3052422950770461,5.06,,1.0,1.282
DNK,2006,0.574405858785206,0.5036119139720531,0.3981366069506733,4.81,,1.0,1.349
DNK,2007,0.518849857894259,0.35689431869780025,0.26558682663477684,4.85,,1.0,2.136
DNK,2008,0.455350352767462,0.304122528968404,0.23531014816016385,4.32,,1.0,1.853
DNK,2009,0.440613816622661,0.29484546966756825,0.22990061809851775,4.08,,1.0,1.32
DNK,2010,0.411226079917125,0.2937829345233446,0.23893019683851216,4.12,,1.0,-0.199
DNK,2011,0.383517051158348,0.2857440412408413,0.23384631845074716,4.14,,1.0,0.677
DNK,2012,0.399894037051148,0.3058546474643395,0.24806772408656255,4.04,,1.0,1.139
DNK,2013,0.473136177712643,0.3103936478382709,0.22356064527584982,4.05,,1.0,0.397
DNK,2014,0.464171333533552,0.28928090378963184,0.20345336144584758,4.01,,1.0,2.677
DNK,2015,0.423059622187869,0.3319207551490986,0.23322621586146278,3.99,2.75928777132239,1.0,1.516
DNK,2016,0.403167459670207,0.28952550391727333,0.21079666962279475,3.91,2.32983334396136,1.0,1.852
DNK,2017,0.404430541368744,,,3.66,2.30064136101693,1.0,1.619
DNK,2018,0.396660031997302,,,3.62,2.2876521125067,1.0,2.109
DNK,2019,0.38862721255931,,,3.31,2.77618270675163,1.0,2.18
DNK,2020,0.403757444318221,,,3.18,2.23999302837728,1.0,2.633
DNK,2021,0.36934290187954,,,2.89,2.05370862904836,1.0,1.69
DOM,2002,0.0985693846096818,,,,,1.0,0.96
DOM,2003,0.0908308260460594,,,,,1.0,1.235
DZA,2006,0.105979604222642,,,,,1.0,1.395
DZA,2007,0.0450128423938651,,,,,1.0,1.22
DZA,2008,0.151489036228109,,,,,1.0,1.185
DZA,2009,0.119690686841176,,,,,1.0,0.945
EGY,2002,0.0655113656078915,,,0.17,,1.0,0.827
EGY,2003,0.203193179016831,,,0.25,,1.0,0.73
EGY,2004,0.0862269720486143,,,0.2,,1.0,0.647
EGY,2005,0.0870686803446018,,,0.23,,1.0,0.511
EGY,2006,0.0634645400032613,,,0.36,,1.0,0.726
EGY,2007,0.105728341394699,,,0.39,,1.0,0.602
EGY,2008,0.0968355331866112,,,0.29,,1.0,0.937
EGY,2009,0.114888196439367,,,0.83,,1.0,0.921
EGY,2010,0.107826008024319,,,0.78,,1.0,2.325
EGY,2011,0.0803230477880283,,,0.72,,1.0,0.629
EGY,2012,0.0862243983997134,,,0.66,,1.0,0.939
EGY,2013,0.103063158460546,,,0.77,,1.0,1.049
EGY,2014,0.106284647887324,,,0.29,,1.0,1.254
EGY,2015,0.0982712058594869,,,0.61,38.1245889939253,1.0,1.211
ESP,1995,0.76987566272261,,,,,0.0,1.444
ESP,1996,0.774208158817978,,,,,0.0,0.722
ESP,1997,0.795778514200876,,,,,0.0,1.535
ESP,1998,0.817963473929952,,,,,1.0,1.189
ESP,1999,0.870453924398623,,,,,1.0,0.814
ESP,2000,0.709113669655523,,,,,1.0,0.81
ESP,2001,0.853075565661854,,,,,1.0,1.406
ESP,2002,0.91828185369394,,,,,1.0,0.812
ESP,2003,0.938840733622016,,,,,1.0,1.598
ESP,2004,0.873013379689262,,,,,1.0,1.004
ESP,2005,0.869675863771989,0.5731037404933648,0.7004035865355073,,,1.0,0.902
ESP,2006,0.93452730212398,0.606744109188291,0.6965506276778205,,,1.0,1.526
ESP,2007,0.950407191185071,0.505082801278196,0.5990546850153301,,,1.0,0.835
ESP,2008,0.928401924759878,0.4793697268061559,0.6254736290355957,,,1.0,0.864
ESP,2009,1.00652468898546,0.5489864217021757,0.7200935391359022,,,1.0,1.36
ESP,2010,1.03261928444713,0.5055122788653259,0.6374571737206854,,,1.0,0.908
ESP,2011,0.949647618877513,0.43197686216999664,0.5677150767287928,,,1.0,1.613
ESP,2012,0.921153060957289,0.4635817478881983,0.5660464393860477,,,1.0,1.043
ESP,2013,0.855688451391094,0.4200172199053244,0.5097974726611509,,,1.0,0.906
ESP,2014,0.880485352048814,0.3855064383755645,0.472692319093766,,,1.0,1.603
ESP,2015,0.858211379095946,0.41734553568940164,0.5047541220466714,1.93710944891531,1.95958324778401,1.0,1.533
ESP,2016,0.834859584859585,0.39741663355889756,0.5001432250166973,1.86392921878645,1.6457281037466,1.0,1.714
ESP,2017,0.843556104097973,,,1.84095890552365,1.75261779501024,1.0,2.036
ESP,2018,0.840882968670918,,,1.83376956935987,1.71441569858055,1.0,1.149
ESP,2019,0.859628327473631,,,,2.22895259100606,1.0,1.534
ESP,2020,0.94006139321965,,,,1.37451115041099,1.0,2.083
ESP,2021,0.96899498200509,,,,1.38128746178392,1.0,1.431
EST,1995,0.58008694315148,,,0.89,,0.0,1.748
EST,1996,0.589678720206958,,,1.43,,0.0,-0.35
EST,1997,0.656023057023711,,,1.53,,0.0,0.932
EST,1998,0.629357467198908,,,1.91,,1.0,0.542
EST,1999,0.62327766372598,,,1.69,,1.0,1.524
EST,2000,0.531462412806948,,,1.69,,1.0,2.066
EST,2001,0.725626049259561,,,2.13,,1.0,1.838
EST,2002,0.617443349892235,,,2.0,,1.0,1.483
EST,2003,0.714741515160525,,,1.9,,1.0,0.234
EST,2004,0.697521956088845,,,2.11,,1.0,1.184
EST,2005,0.926540583094645,0.550035873096802,0.423340123100317,2.28,,1.0,1.597
EST,2006,0.792251120758969,0.5990068904042293,0.47974756602772867,2.2,,1.0,1.262
EST,2007,0.854808725877719,0.35195412743265203,0.2970518592389608,2.19,,1.0,2.269
EST,2008,1.07533546314343,0.2917481676480004,0.2545877709178305,2.31,,1.0,2.607
EST,2009,0.770599199256149,0.3189868582132925,0.2698275677234701,2.96,,1.0,1.622
EST,2010,-0.258461037507377,0.5663783272959692,0.29794307119285535,2.95,,1.0,0.554
EST,2011,-0.172090722391282,0.38557566725660936,0.25712873772733036,2.74,,1.0,1.299
EST,2012,0.883533733072348,0.4194049794117306,0.27621022714664495,2.75,,1.0,1.47
EST,2013,0.666286636511027,0.3155197221966577,0.24412003662993034,2.58,,1.0,1.183
EST,2014,0.683352096419484,0.2834928142986245,0.2294765162084423,2.67,,1.0,2.447
EST,2015,0.72462468561225,0.30619131043737674,0.25196266031789977,2.74,6.43666913566172,1.0,2.377
EST,2016,0.592241089944317,0.29244825547545056,0.2292038807757073,2.98,6.72389751601415,1.0,1.936
EST,2017,0.735515320158952,,,2.87,6.4888986124081,1.0,1.502
EST,2018,0.745791809941089,,,2.75,6.45887703788338,1.0,2.413
EST,2019,0.674596871642548,,,3.22,7.10937384232934,1.0,2.218
EST,2020,0.67067225244657,,,2.42,5.78740970186026,1.0,3.625
EST,2021,0.554620587363555,,,2.35,5.29697717528918,1.0,2.167
ETH,2002,0.0052186387864688,,,,,1.0,1.031
FIN,1995,0.305431815645009,,,2.89,,0.0,1.701
FIN,1996,0.328164336863141,,,3.01,,0.0,0.137
FIN,1997,0.332108982284513,,,3.24,,0.0,0.783
FIN,1998,0.332851901655129,,,3.21,,1.0,0.071
FIN,1999,0.309653629172051,,,3.29,,1.0,1.159
FIN,2000,0.312953489394761,,,3.03,,1.0,2.024
FIN,2001,0.300080205769284,,,2.84,,1.0,1.365
FIN,2002,0.297671160917528,,,2.93,,1.0,1.171
FIN,2003,0.302473162920349,,,3.02,,1.0,0.713
FIN,2004,0.284710061855151,,,3.21,,1.0,1.233
FIN,2005,0.313928846842799,0.7306207586267386,0.9501965226013015,3.02,,1.0,2.201
FIN,2006,0.314059815959791,0.6975047588633092,0.8596332806102134,2.96,,1.0,1.204
FIN,2007,0.319128463906945,0.5983824957380427,0.7039618277398612,2.71,,1.0,1.946
FIN,2008,0.305767894371091,0.5263616980561094,0.6383831091136236,2.63,,1.0,2.13
FIN,2009,0.340583338376975,0.5822037040223313,0.66073831763031,2.56,,1.0,1.695
FIN,2010,0.276385515272957,0.6245009991986028,0.7298975500512167,2.71,,1.0,0.242
FIN,2011,0.242426691178699,0.6085942031315896,0.7101191845979953,3.05,,1.0,1.354
FIN,2012,0.246720752896233,0.6052481584278805,0.7384260135441278,3.0,,1.0,1.54
FIN,2013,0.255480347100885,0.5663979765860594,0.5878626981041805,2.96,,1.0,1.424
FIN,2014,0.251816121065071,0.5246995180048852,0.5933867730507587,2.93,,1.0,2.591
FIN,2015,0.236062161458949,0.6352901625809878,0.6819383777959626,2.92,0.720981492074838,1.0,2.613
FIN,2016,0.226647909598286,0.6294477573668464,0.6412931773243737,3.11,0.811278655349963,1.0,2.151
FIN,2017,0.200175871958144,,,2.98,0.844717010807719,1.0,1.487
FIN,2018,0.197890877316223,,,2.96,0.821895136282667,1.0,2.157
FIN,2019,0.193447789942383,,,2.82,1.12434388560083,1.0,1.452
FIN,2020,0.22816372322858,,,2.74,0.781409108114696,1.0,3.317
FIN,2021,0.230281866595607,,,2.52,0.758454111186548,1.0,1.938
FJI,2004,0.257365194852915,,,,,1.0,0.526
FJI,2005,0.249286063831051,,,,,1.0,0.698
FJI,2006,0.0575727212322899,,,,,1.0,0.636
FRA,1995,0.589440954531538,,,2.39,,0.0,1.326
FRA,1996,0.600351682470018,,,2.44,,0.0,0.188
FRA,1997,0.642183454687081,,,2.42,,0.0,1.24
FRA,1998,0.624382348938084,,,2.44,,1.0,0.947
FRA,1999,0.637545066056435,,,2.4,,1.0,1.199
FRA,2000,0.696070905629369,,,2.3,,1.0,1.175
FRA,2001,0.746001820309453,,,2.13,,1.0,1.391
FRA,2002,0.758079113053106,,,2.23,,1.0,1.054
FRA,2003,0.8081360621979,,,2.17,,1.0,1.8
FRA,2004,0.837431976990867,,,2.29,,1.0,0.969
FRA,2005,0.867883606422769,0.7808741452071818,0.46982124778988393,2.23,,1.0,1.02
FRA,2006,0.895706032678066,0.7995906187647474,0.4914319121803699,2.17,,1.0,1.306
FRA,2007,0.869235999505501,0.677168440771612,0.4224410506776174,2.08,,1.0,1.407
FRA,2008,0.893152912596994,0.6150070148030329,0.40022565321404624,2.06,,1.0,0.992
FRA,2009,0.99188090199347,0.6803161012784672,0.44355497840574376,2.1,,1.0,1.212
FRA,2010,0.993991346616956,0.6939870012498899,0.46011126583923856,2.12,,1.0,0.395
FRA,2011,0.991367437033885,0.6069252616149691,0.4322715617193605,2.15,,1.0,1.534
FRA,2012,1.00579087362912,0.6424811135896599,0.46624203116158996,2.17,,1.0,1.22
FRA,2013,1.02262953378277,0.5995835603569293,0.4004070689716885,2.25,,1.0,0.714
FRA,2014,1.02313508685833,0.5723503686534818,0.3873452092834978,2.21,,1.0,2.049
FRA,2015,1.00448865373139,0.5796850945587575,0.32760739711995773,2.33,2.7584923488211,1.0,1.612
FRA,2016,0.945021527405087,0.5326248255290237,0.2611217592656015,2.38,2.15957606524551,1.0,1.794
FRA,2017,0.934903680152113,,,2.42,1.87701845500271,1.0,1.796
FRA,2018,0.963438505212613,,,2.47,1.40335648510068,1.0,2.06
FRA,2019,0.995473071235029,,,2.38,1.74580897746869,1.0,2.023
FRA,2020,1.03792565537647,,,2.28,1.12528832526194,1.0,2.551
FRA,2021,1.04100969095863,,,2.28,0.906232963976629,1.0,1.337
FSM,2008,0.242610777473161,,,,,1.0,-0.116
FSM,2009,0.219873678774947,,,,,1.0,0.04
FSM,2010,0.221884220711096,,,,,1.0,0.217
FSM,2011,0.202287876760799,,,,,1.0,0.103
FSM,2012,0.224059130017017,,,,,1.0,0.473
FSM,2013,0.155847827672575,,,,,1.0,0.59
FSM,2014,0.207865184750079,,,,,0.0,0.438
FSM,2015,0.54727229299667,,,,1.0342554597547e-05,0.0,0.486
FSM,2016,0.199439269759066,,,,1.54847284239356e-05,0.0,0.868
FSM,2017,0.144624547776149,,,,1.45783968776445e-05,0.0,0.877
FSM,2018,0.496820499719637,,,,0.238982331099145,0.0,0.727
FSM,2019,0.506439602389079,,,,0.0061387399762046,0.0,0.543
FSM,2020,0.420013642470663,,,,0.0953046405270666,0.0,0.806
GBR,1995,0.486153759604701,,,2.45,,0.0,1.119
GBR,1996,0.43701046213143,,,2.5,,0.0,-0.142
GBR,1997,0.436391503120456,,,2.55,,0.0,0.882
GBR,1998,0.463579741124572,,,2.73,,1.0,0.86
GBR,1999,0.538499189036153,,,2.77,,1.0,1.133
GBR,2000,0.584160218479745,,,2.67,,1.0,0.724
GBR,2001,0.619251976536375,,,2.48,,1.0,0.631
GBR,2002,0.667374590031722,,,2.47,,1.0,1.011
GBR,2003,0.703350079763804,,,2.42,,1.0,1.194
GBR,2004,0.692246342025786,,,2.4,,1.0,1.035
GBR,2005,1.37655252433455,0.41009833518779293,0.36999848805099256,2.26,,1.0,1.116
GBR,2006,0.849990722695267,0.4796511425588585,0.3822154396495424,2.19,,1.0,1.25
GBR,2007,0.905331503990415,0.30075674395378665,0.29503638800084814,2.26,,1.0,1.332
GBR,2008,0.8495376393587,0.25986489499373805,0.26126495134840827,2.24,,1.0,0.838
GBR,2009,0.972821619399918,0.3010316852451686,0.28798318970973924,2.38,,1.0,0.948
GBR,2010,0.958817016551968,0.31205735375907995,0.30658447368248964,2.47,,1.0,-0.05
GBR,2011,0.873610145258277,0.27946040543927037,0.27035773062131063,2.45,,1.0,0.851
GBR,2012,0.818889769977721,0.3428335734140734,0.3085351696886951,2.43,,1.0,0.576
GBR,2013,0.769816329318994,0.3472834139401658,0.2874949193815015,2.46,,1.0,0.364
GBR,2014,0.797425808645522,0.29398472080623655,0.27838025045246007,2.44,,1.0,1.718
GBR,2015,0.76901135379483,0.33475693649214,0.33287481372208416,2.41,1.1274868037166,1.0,0.614
GBR,2016,0.739349352734601,0.3302388826371074,0.32154952830284667,2.39,1.08397525339813,1.0,1.161
GBR,2017,0.712207035953199,,,2.35,1.19134266985217,1.0,1.424
GBR,2018,0.663131559341054,,,2.33,1.15712579458824,1.0,0.998
GBR,2019,0.642003686455314,,,2.35,1.24313028948583,1.0,1.231
GBR,2020,0.708014068204658,,,2.07,0.855177172926114,1.0,1.373
GBR,2021,0.715218549071364,,,1.99,0.880255773947193,1.0,0.929
GEO,1995,0.0,,,,,0.0,0.748
GEO,1996,0.0,,,,,0.0,0.189
GEO,1997,0.0,,,,,0.0,0.266
GEO,1998,0.0,,,,,1.0,1.26
GEO,1999,0.0,,,,,1.0,1.229
GEO,2000,0.0,,,,,1.0,0.967
GEO,2001,0.0,,,,,1.0,1.286
GEO,2002,0.0,,,,,1.0,1.06
GEO,2003,0.0,,,,,1.0,-0.239
GEO,2004,0.0,,,,,1.0,0.923
GEO,2005,0.0,,,,,1.0,0.542
GEO,2006,0.134724493016337,,,,,1.0,1.277
GEO,2007,0.441304324076447,,,,,1.0,0.908
GEO,2008,0.448739923786378,,,,,1.0,0.699
GEO,2009,0.621386998028221,,,,,1.0,0.714
GEO,2010,0.568245109859113,,,,,1.0,2.486
GEO,2011,0.434872633770703,,,,,1.0,0.432
GEO,2012,0.325041075636805,,,,,1.0,1.22
GEO,2013,0.536843765316676,,,,,1.0,1.401
GEO,2014,0.619134465095181,,,,,1.0,1.277
GEO,2015,0.540150039277725,,,0.927950067477116,11.4656940814034,1.0,1.78
GEO,2016,0.551121498798278,,,0.947091831352586,12.9947697959717,1.0,1.365
GEO,2017,0.497280981221369,,,1.49037097233341,11.7745803298324,1.0,0.809
GEO,2018,0.421306656747537,,,1.47737603050001,11.1082426002839,1.0,2.51
GEO,2019,0.622910596683981,,,1.31505604130448,12.568662168154,1.0,1.753
GEO,2020,0.713057180493641,,,1.25439606474543,11.6124236049339,1.0,2.006
GEO,2021,0.737320517387483,,,,11.1165377067597,1.0,1.65
GNQ,2007,0.0097528412931788,,,,,,0.815
GNQ,2008,0.750070074909768,,,,,,0.685
GNQ,2009,1.59673468651488,,,,,,0.824
GRC,1995,0.385786581995904,,,3.15,,0.0,-0.043
GRC,1996,0.419896640826873,,,3.19,,0.0,-0.161
GRC,1997,0.363096075397384,,,2.96,,0.0,-0.195
GRC,1998,0.365521794438272,,,2.82,,1.0,0.632
GRC,1999,0.380672395597769,,,2.57,,1.0,0.8
GRC,2000,0.445539252436543,,,2.13,,1.0,0.679
GRC,2001,0.456563514677622,,,2.28,,1.0,1.314
GRC,2002,0.492343381745043,,,2.25,,1.0,0.435
GRC,2003,0.445331349072132,,,2.14,,1.0,0.385
GRC,2004,0.505513270374111,,,2.11,,1.0,0.337
GRC,2005,0.595765358547487,0.6885827522625854,0.36473742332899706,2.1,,1.0,0.213
GRC,2006,0.778154279154168,0.5299201040867788,0.40578201392301416,1.95,,1.0,0.254
GRC,2007,0.80049581332455,0.5015428349726248,0.312540204148981,2.0,,1.0,1.08
GRC,2008,0.916448563855502,0.43206268427336697,0.33807351916130757,1.89,,1.0,0.881
GRC,2009,0.88608669808517,0.41281224519971826,0.31505640764588994,2.06,,1.0,0.771
GRC,2010,0.779925398440149,0.39859929215481765,0.27830357947954476,2.66,,1.0,1.584
GRC,2011,0.860271115745568,0.3752356160585716,0.25621130003769554,2.95,,1.0,0.394
